timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 04:55:00,43253.30330763265,48019.42293589449,46027.436929487645,48019.42293589449,369.7404125891071,21548328.146002755
2024-01-01 05:00:00,43886.77289689482,45610.38725223073,43255.83225874359,45610.38725223073,380.809644124006,19304960.998247318
2024-01-01 05:05:00,42713.49031773896,40638.13590405467,40638.13590405467,40638.13590405467,800.9091244587258,13759992.396108003
2024-01-01 05:10:00,48287.375091519294,46998.341942596555,46934.472408983114,46934.472408983114,104.91485052864982,38921688.526471086
2024-01-01 05:15:00,43567.53326693589,42759.53698481241,40605.969146733085,40605.969146733085,774.1752772023697,7972176.420745783
2024-01-01 05:20:00,42809.34509687381,48174.68895016438,48174.68895016438,48174.68895016438,829.3585871107956,44827802.77474836
2024-01-01 05:25:00,45426.96083158249,47845.959565932135,40430.341833066945,40430.341833066945,911.2260194578621,12051137.253296662
2024-01-01 05:30:00,41409.24224974763,48174.511093858586,41373.97381010371,41373.97381010371,664.1936229074352,49074187.9851709
2024-01-01 05:35:00,48021.969807540394,49025.85870709199,42751.07590523268,42751.07590523268,400.1097954450171,49469530.21200542
2024-01-01 05:40:00,40745.50643679771,46333.647922608,42988.73479135436,46333.647922608,484.5112592939836,22325803.89709298
2024-01-01 05:45:00,49868.86936600517,50728.65526244664,45135.18144738773,49763.59099631306,972.7624740586863,49439769.34108409
2024-01-01 05:50:00,47722.447692966576,51236.113040778735,41178.228526199346,41178.228526199346,893.068143792267,43977151.79491341
2024-01-01 05:55:00,41987.156815341725,49688.45127750987,39835.949440138094,41427.076692139184,517.1733181894979,7791792.7395466175
2024-01-01 06:00:00,40055.22117123602,47627.12178409824,43633.1210199075,43688.7039670098,948.7567063998301,47577113.926916435
2024-01-01 06:05:00,48154.61428454834,48362.1913775532,46291.01386329239,48362.1913775532,840.6593878658131,5955661.751611334
2024-01-01 06:10:00,47068.573438476174,51795.33905944265,44672.30952750814,44672.30952750814,910.9808754938152,12368057.51199893
2024-01-01 06:15:00,47290.07168040987,43289.63400630326,43216.10600255822,43216.10600255822,714.6795111183288,30891394.87894702
2024-01-01 06:20:00,47712.70346685946,45612.038322088614,39982.85468252481,45612.038322088614,871.8886391157955,7713910.206400625
2024-01-01 06:25:00,40740.446517340904,45305.84936543899,42605.2319744575,42605.2319744575,902.5895272008931,11439476.82151097
2024-01-01 06:30:00,43584.65728544273,44011.59907247521,44011.59907247521,44011.59907247521,182.81492608660426,47860622.20716298
2024-01-01 06:35:00,41158.6905952513,51741.93357606149,42954.311247404876,43326.05149232042,968.6952789945926,49755642.70482997
2024-01-01 06:40:00,48631.034258755935,48041.41022414646,46358.369523250665,48041.41022414646,400.25178888765697,40714280.92189367
2024-01-01 06:45:00,46232.98126827558,49242.55726438001,44086.56418013708,49242.55726438001,495.9095586250199,27699632.007376328
2024-01-01 06:50:00,43308.980248526495,47869.55535879664,40894.67750131276,47595.721921569115,812.7133832735337,45413843.04181706
2024-01-01 06:55:00,40635.58350286024,45964.28377332648,44390.83576029984,44390.83576029984,698.4066750152479,9147343.46064416
2024-01-01 07:00:00,43109.82321715662,45043.349774966635,39010.561448848246,45043.349774966635,903.7539211924516,47373025.98527041
2024-01-01 07:05:00,43251.83322026747,47347.73546608476,41250.73693929436,41250.73693929436,460.51637569909497,20171434.662949882
2024-01-01 07:10:00,47296.06178338064,48594.08652347717,40506.69241092086,47468.64711134538,435.9593473085427,43628511.996726945
2024-01-01 07:15:00,46375.57471355213,45964.75679395044,38804.78754249651,45964.75679395044,128.5199645871877,34745176.67532799
2024-01-01 07:20:00,48872.12742576326,49087.54686485432,44035.20724499899,49024.399961374365,516.4528390026923,48172617.98656321
2024-01-01 07:25:00,44722.14925161949,42724.01559206105,42006.11143575153,42006.11143575153,751.6636932961978,43775185.59860764
2024-01-01 07:30:00,41195.94245938302,47597.26121932612,46482.81082010865,47597.26121932612,371.06084586359447,44843299.423341684
2024-01-01 07:35:00,47132.447872229954,46846.716617191894,46846.716617191894,46846.716617191894,516.4538623064573,33060700.381521404
2024-01-01 07:40:00,47607.85048616897,44463.93711746994,42658.45533809752,42658.45533809752,297.4579916367502,42325292.42490868
2024-01-01 07:45:00,45612.77197569497,50164.144424669,42914.70479500106,46673.78639540825,795.5090252843146,38828032.93502157
2024-01-01 07:50:00,47709.67179954561,49934.94474578877,45580.27744671875,49243.7338057665,154.4604052070324,11434664.021578813
2024-01-01 07:55:00,44937.95596364391,49184.35987667119,44923.34291172752,49184.35987667119,734.8447495004484,33835457.00224918
2024-01-01 08:00:00,45227.32829381994,47196.265745161414,43058.741073403035,47196.265745161414,441.0460105704851,10816075.139927298
2024-01-01 08:05:00,44275.410183585496,48649.795797698986,40480.7311253406,40480.7311253406,137.43646244840872,43994981.60673437
2024-01-01 08:10:00,40254.191267440954,48722.643373201616,48722.643373201616,48722.643373201616,868.1226285626072,7033690.76963855
2024-01-01 08:15:00,41078.91426993305,46577.7860700454,40314.72492417653,46577.7860700454,538.9496768630486,49404146.82889067
2024-01-01 08:20:00,40314.29185686734,51665.15191854773,43104.342531827344,43104.342531827344,639.3870726545161,22428826.64233473
2024-01-01 08:25:00,46364.104112637804,47410.68775851542,38641.46616779838,41872.503617056995,758.8276223720112,11848950.270266037
2024-01-01 08:30:00,43143.55981076327,51776.98866200397,41162.03862997317,41162.03862997317,689.5669897010698,47041049.24841625
2024-01-01 08:35:00,45085.70691164703,44053.071845586746,40502.36899257761,40502.36899257761,757.7711837331505,6089595.366573006
2024-01-01 08:40:00,49075.66473926093,48436.38039968958,45516.38129457087,47541.032479507565,786.053516120072,25624859.187413238
2024-01-01 08:45:00,42492.92229148875,42671.24363849485,39574.69942132748,42358.429989432756,630.2363775081498,39430447.884527124
2024-01-01 08:50:00,44103.8292303563,43134.402055286955,40242.52936043255,40242.52936043255,429.074047816981,18570521.869858243
2024-01-01 08:55:00,47555.51138543049,46142.825455235485,43972.706518419895,43972.706518419895,318.8279347447084,28326394.81552885
2024-01-01 09:00:00,42287.98165491623,44826.07080592339,44826.07080592339,44826.07080592339,912.6129129875085,36218998.75043489
2024-01-01 09:05:00,40769.79909828793,42011.45876608702,41692.30230900127,41692.30230900127,972.9323601743982,47790915.366060756
2024-01-01 09:10:00,42897.51452913768,43154.56842387191,40440.4833616255,40440.4833616255,421.896479588388,8724321.406467378
2024-01-01 09:15:00,41612.21287254005,41891.25483098069,41891.25483098069,41891.25483098069,201.0796561650702,11232428.37088631
2024-01-01 09:20:00,49296.97652342573,48453.08345772984,43991.78177697494,46791.02761836574,300.2835944047881,27408061.17892708
2024-01-01 09:25:00,48081.20379564417,45905.39988503034,40822.43677251206,40822.43677251206,703.6006113884706,23249848.21290216
2024-01-01 09:30:00,46334.037565104234,45550.37030556994,44803.15942615621,45550.37030556994,255.64003296249768,22896623.391448654
2024-01-01 09:35:00,48714.60590187718,42060.327917541894,41464.11987908166,41464.11987908166,802.1100457548894,17660229.135063045
2024-01-01 09:40:00,48036.720768991145,41956.891735804194,41956.891735804194,41956.891735804194,930.7272158872422,29791500.731411982
2024-01-01 09:45:00,41865.70058886036,47351.11369931052,43545.01525549876,43930.77883266698,967.2863635709624,44631263.46362295
2024-01-01 09:50:00,48925.58998489978,41130.52436334993,38937.45716947693,41008.25336053731,108.39295537740162,11402519.664741738
2024-01-01 09:55:00,45393.42241915651,49051.38799642259,41732.03502782213,41732.03502782213,962.3387484589749,13903171.156804852
2024-01-01 10:00:00,48074.40155164062,43489.524114513544,43489.524114513544,43489.524114513544,766.174977216656,34857880.89878094
2024-01-01 10:05:00,48960.91299923493,43296.69005498367,43296.69005498367,43296.69005498367,175.64520903742203,6585092.0972159915
2024-01-01 10:10:00,43180.03474971864,50688.00011070289,47492.71485675732,47492.71485675732,473.7164219008538,34993153.1798983
2024-01-01 10:15:00,41100.519245276766,48622.37581746695,40747.82305126424,40747.82305126424,730.0409271215582,18464982.939713515
2024-01-01 10:20:00,42279.35162541942,48604.50735666344,45279.46702171498,48604.50735666344,961.0169433949444,20461280.84440069
2024-01-01 10:25:00,44271.07788626256,49853.51325382216,40228.65422601161,48162.32170739455,247.7272542502533,22655271.195853412
2024-01-01 10:30:00,48180.14765922493,47659.91639691938,46343.69729712237,47659.91639691938,214.9599537342586,20081027.828618884
2024-01-01 10:35:00,48607.305832563434,50161.39632602595,38847.905512092635,43093.723624631326,525.1123479356907,42695642.57885848
2024-01-01 10:40:00,40069.52130531191,48228.81785540788,41416.22822959333,48228.81785540788,971.2890043646403,47519149.04041422
2024-01-01 10:45:00,45107.47302577566,48181.996384394304,41828.02080289281,41828.02080289281,974.2412937322094,29208527.864544667
2024-01-01 10:50:00,44174.11003148779,51922.0187247485,41244.09205855028,41244.09205855028,305.1232669476184,30766410.94640721
2024-01-01 10:55:00,42221.0781047073,42788.02655108822,38598.162489373455,40449.563334894876,387.4124331743116,7242222.968618017
2024-01-01 11:00:00,41198.65367333683,49393.10363005576,47982.44491221156,49393.10363005576,917.228787080189,36806828.70460603
2024-01-01 11:05:00,43376.15171403628,45523.85668068878,41723.96008561476,43080.10897705274,761.3573417668578,30868548.156347863
2024-01-01 11:10:00,49429.09703912519,49176.17880177906,38757.26269830414,49176.17880177906,975.0847857918565,6318148.095149616
2024-01-01 11:15:00,43232.029320207555,42726.1356151933,38897.45797403438,42726.1356151933,903.8335267139989,13127580.685298352
2024-01-01 11:20:00,45187.90621743366,49075.659593363496,41021.10558546504,49075.659593363496,293.586445282369,13289397.338057887
2024-01-01 11:25:00,47030.18958895178,49039.290528460886,40136.19136665831,49039.290528460886,783.754173471415,11864525.789394524
2024-01-01 11:30:00,43636.29602379294,49236.76045010713,47291.60141336181,49236.76045010713,143.70870840410495,34297713.91264775
2024-01-01 11:35:00,49717.82082720961,46641.15473396473,41860.208560004416,44961.53439284194,836.0495008673266,46708222.30636537
2024-01-01 11:40:00,49624.47294942111,48659.46286798892,47656.34942047799,48659.46286798892,641.4010862001472,39096864.96648453
2024-01-01 11:45:00,42517.822958253644,49507.6589616732,40086.15197387783,49507.6589616732,960.4908663728155,25959180.319840007
2024-01-01 11:50:00,44972.485058923856,51095.473814110344,43246.1694189718,43246.1694189718,964.0292099221706,22586359.707286168
2024-01-01 11:55:00,43008.783098167696,44771.10243172776,44188.74405682555,44188.74405682555,145.73359812191973,21777072.844224237
2024-01-01 12:00:00,42848.40494377467,47499.06963746148,45823.890246390256,47192.40187335744,244.46933700019105,31657360.05400795
2024-01-01 12:05:00,40368.869473545325,49357.824107477725,43003.59821723301,43003.59821723301,535.7863425868225,20524150.31144867
2024-01-01 12:10:00,46095.64333979897,49407.10334970265,47538.09308912659,47538.09308912659,891.5441724515342,14401610.674680987
2024-01-01 12:15:00,45026.790232288615,46231.360988743254,40738.92145213534,40738.92145213534,833.0006280664508,31730773.702476814
2024-01-01 12:20:00,40514.78751249989,50295.423344828036,43924.630453545265,45234.98384288542,967.9330237166008,21972449.017668366
2024-01-01 12:25:00,42786.46464236612,44696.53712036496,41223.134840837454,41223.134840837454,656.2757054002068,4649742.140616356
2024-01-01 12:30:00,49082.65885966654,50664.31857741758,38934.725187141885,42933.23476436677,330.90716760545854,5022631.224071629
2024-01-01 12:35:00,42395.618906669726,42882.72599674654,38670.659219036905,42586.25392486472,122.59597555465959,16610284.113103244
2024-01-01 12:40:00,41448.94872091223,48389.320735626665,40799.627450699496,48389.320735626665,300.633841648494,27571421.17731573
2024-01-01 12:45:00,44894.52760277563,41935.172554061974,41935.172554061974,41935.172554061974,707.7458781582621,20295017.35272748
2024-01-01 12:50:00,49856.504541106005,49546.9820385074,41118.55551739768,48084.47920159119,933.6473410087118,5106537.00982739
2024-01-01 12:55:00,42420.552715115,47939.60345907922,40282.878605705584,47939.60345907922,388.8133005774383,14264981.132649058
2024-01-01 13:00:00,46721.355474058786,44988.8305555723,43505.627784299504,44988.8305555723,888.1338972603659,8435288.199032342
2024-01-01 13:05:00,47616.19615328718,42781.48333139896,42338.4325559613,42338.4325559613,455.4084235070408,47637072.06262516
2024-01-01 13:10:00,42376.375439924,50816.799294750796,40982.69248420089,42268.96339956223,377.4441244316953,18390367.47891222
2024-01-01 13:15:00,47282.163486118596,50006.99920553244,41608.2942406849,44649.246471158476,557.9598185252363,4679253.09339281
2024-01-01 13:20:00,43677.83132719253,46642.3706242862,40088.090073935164,40088.090073935164,498.0461431686537,34385909.59134053
2024-01-01 13:25:00,46323.058305935796,47393.329604988656,45313.50754611366,45313.50754611366,922.4198816653163,14692605.263359588
2024-01-01 13:30:00,46335.297107608945,49527.79525767056,46096.90072925706,49527.79525767056,521.4312526673139,30069867.73142619
2024-01-01 13:35:00,45357.74684074758,44699.9985145457,41547.068818625965,41547.068818625965,349.6018485007679,10934290.912036441
2024-01-01 13:40:00,40902.89770054408,50985.72257461998,42401.72113706562,45733.456214756035,858.3090197517133,49264608.81563337
2024-01-01 13:45:00,48353.02495589238,49617.78688644457,41267.052312613596,49617.78688644457,998.87456049361,48631922.58200532
2024-01-01 13:50:00,43207.800649717356,48605.221394916,43451.21291843147,48605.221394916,683.3542772631915,34175234.177754074
2024-01-01 13:55:00,41865.18510399854,48503.801163813405,47685.59394454009,48503.801163813405,325.4152320427228,36531320.603814796
2024-01-01 14:00:00,40407.75141554764,48218.49930396189,43475.59570148667,48218.49930396189,314.93356931186133,23590428.999415964
2024-01-01 14:05:00,45908.92943188242,45491.582494542105,43090.23606056186,43090.23606056186,151.93602659373383,48260249.889235765
2024-01-01 14:10:00,46775.64361842282,48906.168312668124,48906.168312668124,48906.168312668124,169.56373466267638,23492022.537075244
2024-01-01 14:15:00,40165.87828927856,49413.40351233171,38864.31998876404,49413.40351233171,923.4847856644863,15015527.88077077
2024-01-01 14:20:00,45120.93058299281,46157.698018159324,38544.921873004445,44957.924232990394,186.83839634459548,9307416.041779585
2024-01-01 14:25:00,42264.95775197938,43545.71047259459,39795.07643496034,43545.71047259459,535.9094634491009,13573763.814461738
2024-01-01 14:30:00,46451.7279040945,44142.29015605856,42612.43610881215,44142.29015605856,728.3096017238604,30321821.180721216
2024-01-01 14:35:00,41743.664290049914,43342.06441831266,39572.50650974519,43342.06441831266,865.3193044962428,15274219.025207758
2024-01-01 14:40:00,46909.37738102466,49151.83070507369,42124.1844202454,42124.1844202454,254.14385522835457,34095473.70858706
2024-01-01 14:45:00,43867.35346300538,46184.48470252889,38277.755012324764,46184.48470252889,494.00081121282113,21580487.914712146
2024-01-01 14:50:00,49367.29988736735,47519.724199741104,41789.51259602987,45625.96886245323,326.3321755123998,44796153.649193235
2024-01-01 14:55:00,41375.209441459934,48731.120119656916,40216.33555393046,44625.850710392755,330.2407809699415,29689991.10341656
2024-01-01 15:00:00,43410.663510502585,48151.79998376264,40958.453866848315,40958.453866848315,373.4553767380083,32639786.4426587
2024-01-01 15:05:00,41134.73521240589,47968.929647059995,46033.77205868033,47968.929647059995,628.4045929766205,29601750.937663145
2024-01-01 15:10:00,49246.93618278563,44654.782347420754,41749.33562750789,41749.33562750789,114.91972451702938,44736163.61278711
2024-01-01 15:15:00,48773.39353380981,44511.518915687964,41145.62043396048,41145.62043396048,467.88965768397514,6917300.124742802
2024-01-01 15:20:00,42579.416277151555,47680.585563160676,43965.17892412843,46230.71395482947,268.1471217095133,7098040.526174277
2024-01-01 15:25:00,46599.84046034179,45937.53225930248,40811.82929657632,43986.44361237723,970.4066576613714,36280051.26653843
2024-01-01 15:30:00,48172.22200201216,50189.58697586213,40324.74543435907,40598.0847535233,624.4562433252793,39326339.4942162
2024-01-01 15:35:00,45552.00811599462,50496.42381192055,40675.026340230084,43555.683549610585,881.2859219472904,23945113.240970522
2024-01-01 15:40:00,45296.50578356007,47717.80352284963,46503.11969146403,47717.80352284963,276.1209880926508,20206039.570496112
2024-01-01 15:45:00,42418.52290900452,46152.49205217097,38485.34873747601,46152.49205217097,829.014129391409,16785473.045449004
2024-01-01 15:50:00,40931.02767805899,47564.81111243199,38616.33287639258,43627.86022986997,473.30421517471,14782164.748343196
2024-01-01 15:55:00,48972.15757953327,43614.70897674735,41918.04791634588,41918.04791634588,259.92521996446214,45950095.12521584
2024-01-01 16:00:00,49004.180571633304,46317.95620804773,45704.68576084888,46317.95620804773,785.1206821494095,17576419.132613935
2024-01-01 16:05:00,46331.01457273268,50663.71203235546,45983.15509186952,48875.553009463554,785.8099878537529,33811624.60731505
2024-01-01 16:10:00,43390.29791048701,46462.72718015914,42462.56605506309,46462.72718015914,996.2991161776549,40206359.89764662
2024-01-01 16:15:00,43492.09574612661,51151.36782022971,47671.338664569834,48129.03854650224,802.8435356183476,5010462.608588721
2024-01-01 16:20:00,47259.55678870239,48609.21341053904,44403.49505271941,45215.27838554371,230.74052313441507,5558210.894626584
2024-01-01 16:25:00,48971.10259952577,49151.84187893781,39265.58756011303,47179.71106741029,390.2902676071554,19324320.613318987
2024-01-01 16:30:00,48870.86424265117,48962.26773778352,47565.191684808146,48962.26773778352,506.5542255620314,36016724.23843035
2024-01-01 16:35:00,47798.75545857624,47731.78978258655,47731.78978258655,47731.78978258655,213.98752513881558,15996737.222068086
2024-01-01 16:40:00,46420.316461542876,49098.53953398146,38720.4357560283,49098.53953398146,809.2350770030326,4068231.359883512
2024-01-01 16:45:00,40841.39964995049,44311.396021160595,42696.21606440696,44311.396021160595,574.0286841213278,17254803.397420183
2024-01-01 16:50:00,41616.28714094614,49042.202551270566,43850.19253801697,49042.202551270566,950.0046121861782,8146017.565601586
2024-01-01 16:55:00,48985.541885270795,46215.672344817074,39757.6491209398,46215.672344817074,630.3773300732382,14093012.066446867
2024-01-01 17:00:00,46064.2905965959,48700.487660816936,48412.507373394525,48700.487660816936,570.6091753644284,19326740.032167688
2024-01-01 17:05:00,40091.97051616629,42462.19400074193,40393.76530437836,40393.76530437836,164.2826376395779,9890638.333162583
2024-01-01 17:10:00,41014.71542866032,49462.62210409908,46578.523819135364,46578.523819135364,234.41131445012,36492777.46259236
2024-01-01 17:15:00,46635.01769108056,48479.75078877898,46051.933784339795,48479.75078877898,864.573469087736,15772330.67228466
2024-01-01 17:20:00,40050.61583846219,41742.020336432,41742.020336432,41742.020336432,991.6083800432275,34410360.768028274
2024-01-01 17:25:00,41608.08051417499,47552.25931154726,40305.71418435865,46617.86933464923,473.6612223084425,31555511.22977379
2024-01-01 17:30:00,45487.33789366586,51711.7974327094,40648.442246610866,48249.54714216632,829.0774753524362,45310092.43391185
2024-01-01 17:35:00,46918.95197692693,43974.56577547746,38568.18085695883,42879.49369632637,664.8271896975866,8044925.927854786
2024-01-01 17:40:00,46519.612595026,44052.46327906392,40888.5491573872,44052.46327906392,963.1533463045423,13871973.122728579
2024-01-01 17:45:00,42242.693094605595,46844.64790441037,42145.32331352617,45695.17718499219,314.3235118996839,43798207.7360229
2024-01-01 17:50:00,47121.79221347536,50876.25053314776,45191.67688884562,45191.67688884562,590.3521687071487,41818046.993741885
2024-01-01 17:55:00,42372.490874968,49408.74135794175,40391.893930371356,40391.893930371356,467.91623650833606,12836855.630374331
2024-01-01 18:00:00,43253.996981592674,47470.19042095259,40986.72098085414,40986.72098085414,587.5443783487137,8955856.54952171
2024-01-01 18:05:00,47464.91405118024,43780.67795929119,41004.66579304361,41004.66579304361,341.9722750769697,43387107.37252892
2024-01-01 18:10:00,46496.328990472146,46502.56207931464,42622.67905499175,42622.67905499175,547.9715464441697,12194350.613936417
2024-01-01 18:15:00,48492.23410494178,42458.641128024494,42458.641128024494,42458.641128024494,662.3237320522886,44071046.47925658
2024-01-01 18:20:00,46576.12892300343,48147.34509136804,40878.09869669096,47422.223837868,173.09429559954287,48211276.17137607
2024-01-01 18:25:00,45683.08603335472,48701.15222677181,45727.443860161446,45727.443860161446,768.6885293268608,14157105.374480838
2024-01-01 18:30:00,40936.747678280924,51580.37947491903,45461.889035669294,47639.76084645241,735.8706668443756,42657829.59636393
2024-01-01 18:35:00,43677.158030594335,43124.76830494086,40698.9605741087,40698.9605741087,892.4118413063367,23496230.1391841
2024-01-01 18:40:00,42652.023676817254,44852.14237471601,44852.14237471601,44852.14237471601,483.270896628933,40283807.53866081
2024-01-01 18:45:00,42439.89643379083,46547.301573125806,43087.3940872898,43237.75579265269,155.50221935324595,22740194.88502679
2024-01-01 18:50:00,49730.10554752446,48499.393107557466,40736.89927330148,48499.393107557466,515.3150161195182,7238197.541750979
2024-01-01 18:55:00,43930.97724666761,49484.88971059586,38840.42270397398,47077.89156909903,223.84825485576528,36783982.54022856
2024-01-01 19:00:00,48920.465551771136,48692.58470826796,44426.2203735286,48692.58470826796,682.702132169636,10931677.435564637
